Time,Pressure,PCS Setpoint,Motor Z,Motor T,Heat1 Setpoint,"Heat1, V","Heat1, A","Heat 1, T",Heat2 Setpoint,"Heat2, V","Heat2, A","Heat2, T",Bias Setpoint,"Bias, V","Bias, A",Bx,By,Bz
11:12:45,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:12:46,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:12:48,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:12:49,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:12:50,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:12:51,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:12:52,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:12:53,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:12:54,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:12:55,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:12:56,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:12:57,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:12:58,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:12:59,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:00,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:01,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:02,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:03,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:04,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:05,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:06,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:07,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:08,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:09,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:10,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:11,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:12,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:13,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:14,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:15,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:16,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:17,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:19,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:20,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:21,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:22,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:23,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:24,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:25,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:26,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:27,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:28,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:29,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:30,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:31,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:32,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:33,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:34,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:35,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:36,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:37,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:38,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:39,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:40,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:41,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:42,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:43,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:44,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:45,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:46,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:47,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:48,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:49,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:51,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:52,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:53,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:54,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:55,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:56,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:57,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:58,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:13:59,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:00,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:01,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:02,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:03,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:04,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:05,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:06,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:07,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:08,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:09,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:10,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:11,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:12,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:13,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:14,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:15,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:16,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:17,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:18,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:19,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:20,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:21,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:23,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:24,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:25,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:26,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:27,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:28,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:29,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:30,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:31,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:32,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:33,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:34,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:35,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:36,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:37,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:38,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:39,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:40,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:41,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:42,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:43,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:44,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:45,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:46,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:47,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:48,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:49,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:50,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:51,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:52,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:53,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:55,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:56,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:57,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:58,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:14:59,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:00,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:01,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:02,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:03,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:04,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:05,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:06,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:07,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:08,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:09,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:10,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:11,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:12,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:13,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:14,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:15,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:16,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:17,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:18,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:19,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:20,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:21,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:22,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:23,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:25,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:26,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:27,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:28,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:29,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:30,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:31,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:32,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:33,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:34,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:35,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:36,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:37,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:38,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:39,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:40,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:41,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:42,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:43,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:44,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:45,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:46,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:47,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:48,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:49,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:50,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:51,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:52,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:53,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:54,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:55,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:56,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:58,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:15:59,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:00,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:01,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:02,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:03,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:04,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:05,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:06,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:07,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:08,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:09,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:10,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:11,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:12,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:13,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:14,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:15,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:16,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:17,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:18,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:19,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:20,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:21,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:22,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:23,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:24,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:25,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:26,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:28,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:29,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:30,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:31,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:32,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:33,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:34,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:35,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:36,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:37,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:38,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:39,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:40,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:41,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:42,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:43,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:44,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:45,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:46,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:47,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:48,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:49,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:50,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:51,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:52,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:53,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:54,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:55,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:56,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:57,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:16:58,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:00,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:01,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:02,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:03,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:04,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:05,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:06,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:07,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:08,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:09,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:10,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:11,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:12,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:13,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:14,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:15,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:16,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:17,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:18,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:19,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:20,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:21,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:22,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:23,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:24,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:25,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:26,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:27,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:28,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:29,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:31,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:32,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:33,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:34,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:35,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:36,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:37,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:38,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:39,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:40,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:41,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:42,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:43,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:44,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:45,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:46,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:47,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:48,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:49,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:50,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:51,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:52,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:53,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:54,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:55,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:56,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:57,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:58,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:17:59,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:18:00,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:18:01,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:18:03,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:18:04,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:18:05,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:18:06,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:18:07,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:18:08,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:18:09,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:18:10,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:18:11,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
11:18:12,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0
